,LCDV16,Model,family code,Plant,Usage,WORK CENTER,Item Number,Part Number,Revision Number,BreakDow,n Code,Part Name,Quantity,UOM,Usecase,SGR UTI,SGR FAB,Start Date,ECO Number,End Date,ECO Number TO,Operation Number,Workcenter,Supplier Name of Color ID,Supplier Name,Status,Description,Created On,Created by,Changed On,Changed By
83,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4267,9824913980,01,Z9L01004,A01,BOLT H FW18 M6X100 L20 ST8 ZNIN3L PT,5.0,EA,[DXD:00]/[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,699,Fasteners,2542065479,STELLANTIS AUTO SAS (PSA AUTOMOBILE,1.0,Released,2024-08-10,SF33770,,
84,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2164,9837248880,02,K2C03002,B01,PLUG ACOUSTIC 35MM DIA,1.0,EA,[DLP:01].[DXD:04],,,2024-08-10,,2024-10-03 00:00:00,500000089807.0,705,Fasteners,A00C2B  01,Stanson Rubber Products,1.0,Released,2024-08-10,SF33770,,
85,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,8,9802244280,03,U4A03014,A01,BOLT % H BSE M6X100 L25 AC8 ZNIDA3L PT,1.0,EA,,,,2024-10-17,500000089538.0,9999-12-31 00:00:00,,711,Fasteners,2542065479,STELLANTIS AUTO SAS (PSA AUTOMOBILE,,,,,,
86,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,8,7903301106,00,U4A03014,A01,$VIS K H RCN M6X100 L40 AC8 ZLVMGL CO,1.0,EA,,,,2024-08-10,,2024-10-17 00:00:00,500000089538.0,711,Fasteners,2542065479,STELLANTIS AUTO SAS (PSA AUTOMOBILE,,,,,,
87,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,452,9849492580,02,K7F17001,A02,SCREW  LDCX M8X125 L20 ST8 Z8FBR FL,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,711,Fasteners,A00EW0  01,Stanley Engineered Fastening India,,,,,,
88,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,42,9824674580,02,Z2A01001,A01,SCREW RLX M6X100 L20 AC8 ZNIN3L PT,5.0,EA,,,,2024-10-15,500000090102.0,9999-12-31 00:00:00,,714,Fasteners,2542065479,STELLANTIS AUTO SAS (PSA AUTOMOBILE,,,,,,
89,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,160,9837191780,01,R1B01001,A01,PUSH CLIP - STAR SCREW HEAD TYPE 01,4.0,EA,[DLP:01]/[DLP:02].[DNE:00],,,2024-08-10,,9999-12-31 00:00:00,,714,Fasteners,A00CX2  01,ARAYMOND INDIA PVT LTD,1.0,Released,2024-08-10,SF33770,,
90,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4216,9839618880,07,E3105001,,WHEEL BOLT M12 X 150 L52 ST10,4.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,714,Fasteners,A00DDZ  01,RIGHT TIGHT FASTNERS PVT. LTD.,1.0,Released,2024-08-10,SF33770,,
91,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4556,Z0A0033709,00,,,Base Thinner _ 806,0.813,L,[B0N:F4]/[B0N:WP]/[B0N:XN]/[B0N:VL],,,2024-11-29,500000090686.0,9999-12-31 00:00:00,,714,Fasteners,A00CY4  01,BASF India Limited,1.0,Released,2024-11-27,SE78207,,
92,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,143,9837066980,03,K3C01007,C09,SUPPORT RR WING FRT LH ASS,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,410,Fasteners,A00CDQ  01,Grupo Cosmos India Pvt Ltd,,,,,,
93,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,144,9837067880,02,K3C01006,C07,SUPPORT RR WING FRT RH ASS,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,410,Fasteners,A00CDQ  01,Grupo Cosmos India Pvt Ltd,,,,,,
94,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,202,98374258ZD,,X5D01002,A01,CLIP-TRIM,7.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,410,Fasteners,A00CX2  01,ARAYMOND INDIA PVT LTD,,,,,,
95,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,340,9839196980,04,N2A03001,C01,GROMMET STAY ROD,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,410,Fasteners,A00CX2  01,ARAYMOND INDIA PVT LTD,,,,,,
96,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,341,9839210180,01,Z2F01001,A01,GARRY BALL CATCHER,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,410,Fasteners,A00C2C  01,ITW INDIA PRIVATE LIMITED,,,,,,
97,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1230,9837354780,05,A3601009,A02,HEX FLG NUT M6 X 100 ST8,2.0,EA,[DLP:01].[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,410,Fasteners,A00DDZ  01,RIGHT TIGHT FASTNERS PVT. LTD.,1.0,Released,2024-08-10,SF33770,,
98,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1267,9856634380,00,K2E01007,A01,NUT HEX FLG M10X150 D41 PLASTIC,2.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,410,Fasteners,A00CX2  01,ARAYMOND INDIA PVT LTD,1.0,Released,2024-08-10,SF33770,,
99,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1485,9838221680,02,N1F07012,,HOOD BREAKER,1.0,EA,[DVB:09],,,2024-08-10,,9999-12-31 00:00:00,,410,Fasteners,A00BJI  01,LS AUTOMOTIVE INDIA PRIVATE LIMITED,1.0,Released,2024-08-10,SF33770,,
100,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1768,9642334080,03,F6301001,A01,$AGR SUPP VAR 3T 6 6 6 GOUJ PLAS,2.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,410,Fasteners,A00CX2  01,ARAYMOND INDIA PVT LTD,1.0,Released,2024-08-10,SF33770,,
101,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1796,9839056680,02,B1241023,A01,PLUG IN CABLE CLIP 1T 21,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,410,Fasteners,A00CX2  01,ARAYMOND INDIA PVT LTD,1.0,Released,2024-08-10,SF33770,,
102,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1799,9839184080,02,F6301002,A01,BRAKE PIPE CLIPS - 2 WAY,6.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,410,Fasteners,A00CX2  01,ARAYMOND INDIA PVT LTD,1.0,Released,2024-08-10,SF33770,,
103,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2255,9851955380,01,Z1C01143,,SPRT SIDE RR RH FIX TRAY RR TRAC BATT AS,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,410,Fasteners,A00CDQ  01,Grupo Cosmos India Pvt Ltd,1.0,Released,2024-08-10,SF33770,,
104,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2401,9839253980,05,E4101001,A02,HEX FLG NUT M12 X 125 ST8,2.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,410,Fasteners,A00DDZ  01,RIGHT TIGHT FASTNERS PVT. LTD.,,,,,,
105,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2568,9853310280,00,Z2F01002,A01,DOOR TRIM CLIP BLUE,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,410,Fasteners,A00C2C  01,ITW INDIA PRIVATE LIMITED,,,,,,
106,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3272,9859482580,02,K7E05023,,RETENTION FLAP FUEL TRAP,1.0,EA,[DXD:04],,,2024-10-01,500000089766.0,9999-12-31 00:00:00,,410,Fasteners,A00KDN  01,Autocomp corporation panse pvt ltd,1.0,Released,2024-09-24,SD18364,,
107,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3390,9839630580,03,X4A01036,A01,SEALED GROMMET,2.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,410,Fasteners,A00CX2  01,ARAYMOND INDIA PVT LTD,,,,,,
108,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4119,9855605980,00,X1B01001,A02,"FST SUPP XMAS TREE 8,0 E0,6 E0,8 D22",13.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,410,Fasteners,A00C2C  01,ITW INDIA PRIVATE LIMITED,,,,,,
109,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4545,Z0A0033514,00,,,Structural Adhesive (Cartridge),0.081,KG,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,410,Fasteners,A00LX3  01,EFTEC INDIA PRIVATE LIMITED,1.0,Released,2024-08-10,SF33770,,
110,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4579,Z0A0034529,00,,,BASECOAT SEASONAL THINNER,0.001,L,[B0N:F4]/[B0N:WP]/[B0N:XN]/[B0N:VL]/[B0N:9V],,,2024-11-29,500000090686.0,9999-12-31 00:00:00,,410,Fasteners,A00CY4  01,BASF India Limited,1.0,Released,2024-11-27,SE78207,,
111,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4673,9849504980,01,U1C05001,A10,SCREW H BSE FWn  M6X100 L16 ST8 Z8FBR FL,1.0,EA,[DNF:15],,,2024-08-13,500000089228.0,9999-12-31 00:00:00,,410,Fasteners,A00DDZ  01,RIGHT TIGHT FASTNERS PVT. LTD.,1.0,Released,2024-08-13,T0180YK,,
112,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4735,9839186580,03,V2A01001,A01,HEX FLGD WASHER HEAD BOLT M6 X 100 L30 S,1.0,EA,[DXD:04],,,2024-11-22,500000090231.0,9999-12-31 00:00:00,,410,Fasteners,A00DDZ  01,RIGHT TIGHT FASTNERS PVT. LTD.,1.0,Released,2024-10-25,SE78207,,
113,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4806,9845682380,01,K7B01023,,INNER BONNET ASS,1.0,EA,,,,2024-11-21,500000090554.0,9999-12-31 00:00:00,,410,Fasteners,A00BV6  01,JBM Auto Limited,,,,,,
114,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3154,9859047380,00,K2E03031,A01,NUT H CLO M6X100 ST8 ZNIBLACK,3.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,800,Fasteners,A00DDZ  01,RIGHT TIGHT FASTNERS PVT. LTD.,1.0,Released,2024-08-10,SF33770,,
115,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,273,9838940280,04,E1403001,A01,HEX FLG BOLT M12 X 150 L60 ST10,2.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,730,Fasteners,A00DDZ  01,RIGHT TIGHT FASTNERS PVT. LTD.,,,,,,
116,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,309,9839169880,02,N1D01001,A01,CLIP DOOR INNER,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,730,Fasteners,A00C2C  01,ITW INDIA PRIVATE LIMITED,,,,,,
117,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,558,9852607680,00,W2A05001,A01,"LANYARD L145 B3,4 PLAS",2.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,730,Fasteners,A00CX2  01,ARAYMOND INDIA PVT LTD,,,,,,
118,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2340,9840970380,02,Z7A09003,A01,ST 4.2 X 70 L12 ST8,2.0,EA,[DHB:10],,,2024-08-10,,9999-12-31 00:00:00,,730,Fasteners,A00EW0  01,Stanley Engineered Fastening India,1.0,Released,2024-08-10,SF33770,,
119,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2400,9839182880,03,Z7E01001,A01,ST 3.9 X 70 L20 ST8,1.0,EA,[DHG:06],,,2024-08-10,,9999-12-31 00:00:00,,730,Fasteners,A00EW0  01,Stanley Engineered Fastening India,1.0,Released,2024-08-10,SF33770,,
120,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2437,9854580480,01,X5B01058,A01,"CLIP SUPP BUTTON 8,5 D12 E0,6 E0,8 PLAS",1.0,EA,[DLE:02],,,2024-08-10,,9999-12-31 00:00:00,,730,Fasteners,A00CX2  01,ARAYMOND INDIA PVT LTD,1.0,Released,2024-08-10,SF33770,,
121,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4760,9838329880,04,K2B01038,H01,RUBBER PLUG 14.2 X 18.2 MM DIA,1.0,EA,[DXD:04],,,2024-11-05,500000090329.0,9999-12-31 00:00:00,,730,Fasteners,A00C2B  01,Stanson Rubber Products,1.0,Released,2024-11-05,SD73800,,
122,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2067,9838086380,04,Z7A09013,,USB MULTIPLE PLUG,1.0,EA,[DYM:22],,,2024-08-10,,2024-08-29 00:00:00,500000089366.0,740,Fasteners,A00BJJ  01,Nippon Audiotronix Private Limited,1.0,Released,2024-08-10,SF33770,,
123,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1779,9683880980,03,D3103014,A01,BOLT % RH BSE M12X150 L98 ST10 ZLVFGL CC,1.0,EA,[B0F:RZ].[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,742,Fasteners,2542065479,STELLANTIS AUTO SAS (PSA AUTOMOBILE,1.0,Released,2024-08-10,SF33770,,
124,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3116,9857555180,01,X1B01001,,SOUND DEADENING BONNET,1.0,EA,"[B0E:0H,0K].[B0J:66,A0].[DXD:04]",,,2024-08-13,500000089062.0,2024-08-14 00:00:00,500000089232.0,742,Fasteners,A00CDM  02,Uniproducts (India) Ltd,1.0,Released,2024-08-23,SF33770,,
125,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4577,Z0A0034528,00,,,PRIMER SEASONAL THINNER,0.001,L,[B0N:F4]/[B0N:WP]/[B0N:XN]/[B0N:VL],,,2024-08-10,,9999-12-31 00:00:00,,743,Fasteners,A00CY4  01,BASF India Limited,1.0,Released,2024-08-10,SF33770,,
126,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4736,9849492380,00,V2A01001,A01,SCREW H BSE  M6X100 L20 ST8 Z8FNR CY,2.0,EA,[DXD:04],,,2024-11-22,500000090231.0,9999-12-31 00:00:00,,743,Fasteners,A00DDZ  01,RIGHT TIGHT FASTNERS PVT. LTD.,1.0,Released,2024-10-25,SE78207,,
127,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3939,9837166280,06,W2A21001,,SEAL APERTURE DOOR RR LH,1.0,EA,[DYG:03],,,2024-08-10,,9999-12-31 00:00:00,,750,Fasteners,A00C1C  01,ALP NISHIKAWA CO. PVT. LTD,1.0,Released,2024-08-10,SF33770,,
128,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4478,9849493280,03,U1C05013,A01,SCREW LDCX FWn M6X100 L25 ST8 Z8FNR CY,2.0,EA,[DNF:15],,,2024-08-10,,9999-12-31 00:00:00,,750,Fasteners,A00EW0  01,Stanley Engineered Fastening India,1.0,Released,2024-08-10,SF33770,,
129,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,372,9840970680,02,E4515001,A01,BOLT CAM M8 X 125 L42 ST8,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,760,Fasteners,A00DDZ  01,RIGHT TIGHT FASTNERS PVT. LTD.,,,,,,
130,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1894,9844216980,01,D3103011,,LWR TORQUE ROD BRACKET,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,760,Fasteners,A00FAN  01,FORES ELASTOMECH INDIA PRIVATE LIMI,1.0,Released,2024-08-10,SF33770,,
131,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2740,9837166480,06,W2A19001,,SEAL APERTURE DOOR RR RH,1.0,EA,[DYG:03],,,2024-08-10,,9999-12-31 00:00:00,,760,Fasteners,A00C1C  01,ALP NISHIKAWA CO. PVT. LTD,1.0,Released,2024-08-10,SF33770,,
132,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3940,9837166980,06,W2A03001,,SEAL APERTURE DOOR RH,1.0,EA,[DYG:03],,,2024-08-10,,9999-12-31 00:00:00,,760,Fasteners,A00C1C  01,ALP NISHIKAWA CO. PVT. LTD,1.0,Released,2024-08-10,SF33770,,
133,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,605,Z0A0033466,00,,,LIQUID WASHING,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,773,Fasteners,A00C35  02,M/S SYNDICATE WIPER SYSTEM PVT LTD,,,,,,
134,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4733,9838329780,03,K2B01004,B01,RUBBER PLUG 35 X 40 MM DIA,1.0,EA,[DXD:04],,,2024-11-05,500000090191.0,9999-12-31 00:00:00,,773,Fasteners,A00C2B  01,Stanson Rubber Products,1.0,Released,2024-10-22,SD18364,,
135,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,126,9836866880,02,W3B01001,,SEAL BONNET REAR,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,774,Fasteners,A00C1C  01,ALP NISHIKAWA CO. PVT. LTD,,,,,,
136,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,439,9849492180,02,Z2U01001,A01,SCREW  LDCX FWn M5X80 L18 ST8 Z8FNR FL,2.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,774,Fasteners,A00EW0  01,Stanley Engineered Fastening India,,,,,,
137,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1792,9837801580,04,Z9A23006,A01,TORX HEAD SCREW M6 X 100 L12 ST8,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,774,Fasteners,A00EW0  01,Stanley Engineered Fastening India,1.0,Released,2024-08-10,SF33770,,
138,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,395,9844423980,01,T3G01001,A01,RIVET FOR VIN MOUNTING,2.0,EA,"[B0J:43,A0]",,,2024-09-10,500000089490.0,9999-12-31 00:00:00,,788,Fasteners,A00EW0  01,Stanley Engineered Fastening India,1.0,Released,2024-09-08,SD73800,,
139,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,465,9849493180,03,V2B07001,A01,SCREW LDCX BSE FWn M6X100 L20 ST8 Z8FNR,4.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,788,Fasteners,A00EW0  01,Stanley Engineered Fastening India,,,,,,
140,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,518,9850010080,00,K3C01001,A01,SCREW H BSE FWN M6X100 L16 ST8 Z08FBR FL,10.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,788,Fasteners,A00DDZ  01,RIGHT TIGHT FASTNERS PVT. LTD.,,,,,,
141,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2904,9840969980,04,Z6F01001,A03,SCREW % CBX RP20 M6X100 L20 AC8 PL,3.0,EA,[DNE:01],,,2024-08-10,,9999-12-31 00:00:00,,788,Fasteners,A00EW0  01,Stanley Engineered Fastening India,1.0,Released,2024-08-10,SF33770,,
142,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4251,Z0A0022556,00,,,RAD-COOLANT,1.2,L,[B0F:RZ],,,2024-08-10,,9999-12-31 00:00:00,,788,Fasteners,A01ZKU  02,Arteco Coolants India Pvt Ltd,1.0,Released,2024-08-10,SF33770,,
143,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4560,Z0A0033711,00,,,CLEAR _ SSBC CLEAR _THINNER 507,0.136,L,[B0N:F4]/[B0N:WP]/[B0N:XN]/[B0N:VL],,,2024-08-10,,2024-11-29 00:00:00,500000090686.0,790,Fasteners,A00CY4  01,BASF India Limited,1.0,Released,2024-08-10,SF33770,,
144,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3502,Z0A0036130,00,,,REFRIGERANT LIQUID,0.425,KG,,,,2024-08-10,,9999-12-31 00:00:00,,794,Fasteners,A00NJ0  02,MIHAMA INDIA PRIVATE LIMITED MIHAMA,,,,,,
145,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,586,Z0A0033516,00,,,Brake Fluid DOT3,0.5,L,,,,2024-08-10,,9999-12-31 00:00:00,,10,BodyShop,A00BFM  01,Brakes India Private Limited,,,,,,
146,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1063,9836867180,05,R5E01002,,RR TRANSVERSE LUGGAGE RACK ROD,1.0,EA,[DLP:01].[DPQ:02]/[DLP:02],,,2024-08-10,,9999-12-31 00:00:00,,10,BodyShop,A00CWP  02,Varroc Polymers Ltd.,1.0,Released,2024-08-10,SF33770,,
147,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2148,9838483880,03,K3A01072,,FIREWALL CROSS MEMBER ASSEMBLY,1.0,EA,[DLP:01],,,2024-08-10,,2024-10-03 00:00:00,500000089812.0,10,BodyShop,A00CW7  01,GESTAMP AUTOMOTIVE CHENNAI PVT LTD,1.0,Released,2024-08-10,SF33770,,
148,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2742,9845703780,02,K2B03022,,LH SPAR LONGERON BOND,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,10,BodyShop,A00QG9  02,Nirmiti Precision Pvt Ltd,,,,,,
149,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3443,9843861680,05,K2B01143,,FLOOR FRT PART FRT ASM,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,10,BodyShop,A00CXJ  01,Pennar Industries Limited,1.0,Released,2024-08-10,SF33770,,
150,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3447,9843861880,03,K2B01144,,FLOOR FRT PART RR ASM,1.0,EA,[DXD:04],,,2024-08-10,,2024-10-03 00:00:00,500000089817.0,10,BodyShop,A00CXJ  01,Pennar Industries Limited,1.0,Released,2024-08-10,SF33770,,
151,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3505,9844890180,03,K3B03032,,WHEELARCH FRT LH ASS,1.0,EA,[DXD:00]/[B0F:RZ].[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,10,BodyShop,A00CW7  01,GESTAMP AUTOMOTIVE CHENNAI PVT LTD,1.0,Released,2024-08-10,SF33770,,
152,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3536,9844888080,03,K3A01068,,CROSSMEMBER LWR APERTURE WINDSCREEN ASS,1.0,EA,,,,2024-08-10,,2024-09-27 00:00:00,500000089654.0,10,BodyShop,A00CW7  01,GESTAMP AUTOMOTIVE CHENNAI PVT LTD,,,,,,
153,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3640,9861187280,00,K3A01002,,BULKHEAD UPR,1.0,EA,[DVC:02].[DXD:04],,,2024-08-10,,2025-03-25 00:00:00,500000070239.0,10,BodyShop,A00CXJ  01,Pennar Industries Limited,1.0,Released,2024-08-10,SF33770,,
154,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3659,9861300880,00,K3A09058,,COLLECTOR PLENUM ASS,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,10,BodyShop,A00CW7  01,GESTAMP AUTOMOTIVE CHENNAI PVT LTD,1.0,Released,2024-08-10,SF33770,,
155,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3660,9861301080,00,K3B03031,,WHEELARCH FRT RH ASS,1.0,EA,[B0F:RZ].[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,10,BodyShop,A00CW7  01,GESTAMP AUTOMOTIVE CHENNAI PVT LTD,1.0,Released,2024-08-10,SF33770,,
156,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3662,9861319780,01,K3A01029,,BULKHEAD LWR ASS,1.0,EA,[DXD:04],,,2024-10-03,500000089811.0,9999-12-31 00:00:00,,10,BodyShop,A00CW7  01,GESTAMP AUTOMOTIVE CHENNAI PVT LTD,1.0,Released,2024-09-27,SD18364,,
157,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3666,9861340180,00,K2B03071,,SIDEMEMBER FRT END RH ASS,1.0,EA,[DXD:04],,,2024-08-10,,2024-10-30 00:00:00,500000090257.0,10,BodyShop,A00CW7  01,GESTAMP AUTOMOTIVE CHENNAI PVT LTD,1.0,Released,2024-08-10,SF33770,,
158,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3667,9861340080,00,K2B03072,,SIDEMEMBER FRT END LH ASS,1.0,EA,[DXD:04],,,2024-08-10,,2024-10-30 00:00:00,500000090257.0,10,BodyShop,A00CW7  01,GESTAMP AUTOMOTIVE CHENNAI PVT LTD,1.0,Released,2024-08-10,SF33770,,
159,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3748,9843548480,03,K3B07082,,FRT CRADLE RH RR FIX SUPPORT,1.0,EA,[DLP:01].[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,10,BodyShop,A00CXJ  01,Pennar Industries Limited,1.0,Released,2024-08-10,SF33770,,
160,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3749,9843548680,03,K3B07083,,FRT CRADLE LH RR FIX SUPPORT,1.0,EA,[DLP:01].[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,10,BodyShop,A00CXJ  01,Pennar Industries Limited,1.0,Released,2024-08-10,SF33770,,
161,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3759,9844215980,01,K3B07004,F01,LH FRT LONGERON OTR REINF,1.0,EA,[DLP:01].[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,10,BodyShop,A00CXJ  01,Pennar Industries Limited,1.0,Released,2024-08-10,SF33770,,
162,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3865,9843128780,03,K3B07003,F01,RH FRT LONGERON OTR REINF,1.0,EA,[DLP:01].[DXD:04]/[DLP:01].[DVQ:58].[DXQ:AY],,,2024-08-10,,9999-12-31 00:00:00,,10,BodyShop,A00CXJ  01,Pennar Industries Limited,1.0,Released,2024-08-10,SF33770,,
163,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4302,9861962180,01,K2B01132,,FLOOR FRT CENT PART ASM,1.0,EA,[DXD:04],,,2025-03-25,500000089828.0,9999-12-31 00:00:00,,10,BodyShop,A00CXJ  01,Pennar Industries Limited,1.0,Released,2024-09-27,SF33770,,
164,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4533,9839420180,04,K2B01002,A03,TUCKER STUD M6 X 100 X 20,3.0,EA,[DXD:00]/[DXD:04],,,2024-10-03,500000089803.0,9999-12-31 00:00:00,,10,BodyShop,A00EW0  01,Stanley Engineered Fastening India,1.0,Released,2024-09-27,SD18364,,
